Brand,Mftr Code,Description,Dove Code,RRP,Price,Qty,Category 1,Category 2,Category 3,Image URL,Product URL
"Canon","IXUS185S","Canon IXUS 185 20.0MP 8x Zoom Digital Camera Silver","PB8343S",199.00,140.00,9,"Digital Camera","","","http://www.dove.co.nz/images/products/15390-441023.jpg","http://www.dove.co.nz/jump/15390"
"Canon","SX620HSBK","Canon PowerShot SX620HS 20.2MP CMOS 25x Zoom Digital Camera Black","PB8352K",429.00,317.00,0,"Digital Camera","","","http://www.dove.co.nz/images/products/15590-129274.jpg","http://www.dove.co.nz/jump/15590"
"Canon","NB6H","Canon NB6LH Rechargeable Battery Pack","PB8554",89.95,61.00,0,"Digital Camera Accessories","","","","http://www.dove.co.nz/jump/0"
"Canon","G7XII","Canon PowerShot G7 X Mark II 20.1MP CMOS 4x Digital Camera","PB8617",949.00,699.00,0,"Digital Camera","","","http://www.dove.co.nz/images/products/15152-2710191.jpg","http://www.dove.co.nz/jump/15152"
"Canon","G9XIIBK","Canon PowerShot G9 X Mark II Digital Camera Black","PB8620K",699.00,523.00,0,"Digital Camera","","","http://www.dove.co.nz/images/products/18226-4916261.jpg","http://www.dove.co.nz/jump/18226"
"Canon","G9XIIS","Canon PowerShot G9 X Mark II Digital Camera Silver","PB8620S",699.00,523.00,2,"Digital Camera","","","http://www.dove.co.nz/images/products/18227-5116261.jpg","http://www.dove.co.nz/jump/18227"
"Canon","HFR806","Canon HFR806 Digital Video Camera","PB9026",399.00,280.00,0,"Digital Video Cameras","","","","http://www.dove.co.nz/jump/0"
"Canon","LPE17","Canon LP-E17 Battery Pack","PBA0001",79.99,54.10,4,"Batteries & Chargers","","","http://www.dove.co.nz/images/products/16513-1713711.jpg","http://www.dove.co.nz/jump/16513"
"Canon","LPE12","Canon LP-E12 Battery Pack","PBA0002",99.95,72.40,0,"Batteries & Chargers","","","http://www.dove.co.nz/images/products/16514-2313711.jpg","http://www.dove.co.nz/jump/16514"
"Canon","LP-E19","Canon LP-E19 Battery Pack","PBA0003",299.00,202.20,0,"Batteries & Chargers","","","http://www.dove.co.nz/images/products/16515-2513711.jpg","http://www.dove.co.nz/jump/16515"
